# Constructed from biom file
#OTU ID	ITS.Mia.2	ITS.Mia.12	ITS.Mia.9	ITS.Mia.17	ITS.Mia.10	ITS.Mia.11	ITS.Mia.15	ITS.Mia.16	ITS.Mia.1	ITS.Mia.13	ITS.Mia.14	ITS.Mia.3	ITS.Mia.7	ITS.Mia.8	ITS.Mia.5	ITS.Mia.4	ITS.Mia.6
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Eurotiales_fam_Incertae_sedis	9.44231336677e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.393543818235	0.146514055914	0.220653417215	0.295713910602	0.108217946881	0.103424306724	0.164000775256	0.125834215492	0.161822682681	0.09566789095	0.189641352978	0.117304767573	0.0145716821633	0.131134191107	0.223922794293	0.330092112771	0.22969071452
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__unidentified	0.000684567719091	0.0	0.0	0.0	0.0	1.21948245165e-05	0.0	0.0	2.61954969941e-05	0.000104276494919	0.0	1.10207410346e-05	0.0	0.0	0.0	0.000768576851863	0.00171152948499
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae	0.000106226025376	2.57788433033e-05	0.000250214469545	0.000919024823769	1.30257519115e-05	0.309029048072	3.42024557363e-05	1.15064205827e-05	6.54887424852e-05	0.000150621603772	0.0	4.40829641385e-05	2.58515946125e-05	0.000425963742968	3.57875650141e-05	1.16451038161e-05	0.000155593589544
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae	1.18028917085e-05	0.000966706623874	0.000518301401201	0.000171685956089	0.000117231767204	0.0	0.0	4.60256823307e-05	0.000157172981964	0.000220139267052	2.91464463195e-05	0.0	5.17031892251e-05	0.000463548779113	1.1929188338e-05	3.49353114483e-05	6.9152706464e-05
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae	2.36057834169e-05	0.00100537488883	0.00455747783815	0.000181785129976	0.000312618045877	0.00570717787371	6.84049114726e-05	0.00130022552584	3.92932454911e-05	0.0022709103338	0.00131159008438	9.91866693116e-05	0.000258515946125	0.0175772685701	0.000238583766761	0.00294621126547	0.000656950711408
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis	0.0	0.0	0.0	0.0	0.0020320172982	0.00193897709812	0.0	0.0	1.3097748497e-05	0.0	0.0	0.0	0.0	0.0	1.1929188338e-05	0.000104805934345	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified	7.08173502508e-05	0.00030934611964	0.000643408635974	0.00964471106264	0.000377746805434	0.00541450208531	7.98057300514e-05	0.000287660514567	3.92932454911e-05	0.000139035326559	0.000116585785278	4.40829641385e-05	1.72343964084e-05	0.000200453526103	0.000489096721859	0.000558964983173	0.000622374358176
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Pyrenulales;f__Pyrenulaceae	1.18028917085e-05	1.28894216517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae	0.0	0.0	0.0	1.00991738876e-05	0.0	0.0	0.0	0.0	0.0	1.15862772133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
